STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
31,C0E2100110     ,1,4,1,01875,0,06,041,00000,'STREAM',,'FAS 1875','EJCT US183/N92 4E 1.4S',99.99,0.22,0,0000000000,0,41152808,099180072,100,3,02,02,07,1934,2,0,80,2011,0,6.4,0,0,0,0,0,0,0,5,0,0,0,P,1,5,1,01,0,00,3,0,6.4,4.9,14.9,0.3,0.3,6.4,7,99.99,N,0,N,0,0,5,6,4,5,N,1,28,1,17,4,5,N,4,4,8,31,1,14.9,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,0,0,0,1,Y,5,80,2033,,N,31,P,4,104.3
31,C0E2100505P    ,1,4,1,07390,0,06,041,00000,'ASH CANYON',,'DR 459','2E 8N OF MASON CITY',99.99,2.929,0,0000000000,0,41203084,099150720,60,3,02,02,08,1980,2,0,30,1998,0,9.8,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,2,0,9.1,2.4,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,7,0,43,0,33,7,N,N,5,5,8,,,,1022,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,51,2033,,N,31,G,7,62.72
31,C0E2100525     ,1,4,1,07390,0,06,041,00000,'CLEAR CREEK',,'COLL 7390','9.7N 1.5E OF MASON C.#676',99.99,3.178,0,0000000000,0,41223000,099154212,60,3,02,02,08,1976,2,0,30,1998,2,7.3,0,34,0,1,0,1,0,5,0,0,0,A,1,5,5,04,0,00,3,0,8.5,10.1,29.9,0,0,8.5,9.2,99.99,N,0,N,0,0,7,8,7,7,N,1,54,1,32,7,7,N,5,8,8,,,,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,51,2033,,N,31,G,7,275.08
31,C0E2100535     ,1,4,1,01780,0,06,041,00000,'STREAM',,'FAS 1780','JCT US183/S-21C 7E 2.5N',99.99,0.079,0,0000000000,0,41352256,099150180,140,3,02,02,07,1971,2,0,175,2011,0,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,2,0,9.4,4,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,8,0,33,0,22,6,N,N,5,6,8,,,,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,4,175,2033,,N,31,G,8,62.41
31,C0E2110510     ,1,4,1,0E105,0,06,041,00000,'MUD CREEK',,'TOWNSHIP ROAD','1.5E MASON CITY   NO. 618',99.99,0,0,0000000000,0,41131812,099154212,80,3,02,02,09,1993,2,0,30,2003,5,6.7,0,20,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,3,0,8.5,12.8,35.7,0,0,8.5,9.3,99.99,N,0,N,0,0,7,7,8,7,N,1,53,1,32,7,7,N,5,9,8,,,,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,51,2033,,N,31,G,7,332.01
31,C0E2110515     ,1,4,1,0E105,0,06,041,00000,'STREAM',,'TOWNSHIP ROAD','1.5E .2N MASON CITY N.619',99.99,0,0,0000000000,0,41134080,099154464,60,3,02,02,09,1935,2,0,20,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,2,0,7.3,6.7,13.7,0,0,7.3,7.3,99.99,N,0,N,0,0,5,5,5,5,N,2,13,2,9,3,6,N,0,5,6,34,1,14.3,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,4,34,2033,,N,31,F,5,100.01
31,C0E2110705     ,1,4,1,0E107,0,06,041,00000,'DUTCH CREEK TRIB',,'RD 460','4.7S 3E OF MASON C. #621A',99.99,0,0,0000000000,0,41090939,099144062,60,3,02,02,09,2023,2,0,20,2003,A,6.1,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,3,0,8.5,2.5,9.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,9,3,75,3,73,9,N,N,5,6,8,31,1,8.8,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,34,2033,,N,31,G,9,56.12
31,C0E2110920     ,1,4,1,0E109,0,06,041,00000,'CLEAR CREEK',,'COUNTY HIGHWAY','2N 8E OF ANSLEY NO. 623',99.99,0,0,0000000000,0,41191200,099132388,230,3,02,02,09,1985,2,0,20,2003,4,7.3,0,25,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.6,25.9,26.5,0,0,8.6,8.6,99.99,N,0,N,0,0,7,7,7,7,N,1,40,1,24,6,7,N,5,7,8,,,,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,34,2033,,N,31,G,7,227.9
31,C0E2120115     ,1,4,1,0E201,0,06,041,00000,'CLEAR CREEK',,'TOWNSHIP ROAD','3N 10E OF BERWYN',99.99,0,0,0000000000,0,41233012,099175388,50,3,02,02,09,1966,2,0,60,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,01,0,00,3,0,7.3,11.3,28.7,0.7,0.7,7.3,8.7,99.99,N,0,N,0,0,6,6,7,6,N,0,33,0,24,6,6,N,5,7,8,,,,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,102,2033,,N,31,F,6,249.69
31,C0E2120320     ,1,4,1,0E203,0,06,041,00000,'STREAM',,'TOWNSHIP ROAD','.5E .6N OF MASON C. #625A',99.99,0,0,0000000000,0,41141032,099165340,110,3,02,02,09,1950,2,0,40,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,5.9,7.3,7.6,0,0,5.9,6.2,99.99,N,0,N,0,0,5,7,6,6,N,2,20,2,14,4,4,N,0,5,6,34,1,7.6,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2010,8,7,0,0,0,0,1,Y,5,68,2033,,N,31,F,5,47.12
31,C0E2121020     ,1,4,1,0E210,0,06,041,00000,'CLEAR CREEK',,'TOWNSHIP ROAD','1N N92 SHERMAN CL',99.99,0,0,0000000000,0,41172400,099121188,50,3,02,02,09,1988,2,0,30,2003,4,7.3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,24.4,25,0,0,8.5,9.3,99.99,N,0,N,0,0,7,7,7,8,N,1,47,1,28,7,7,N,5,8,8,,,,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,51,2033,,N,31,G,7,232.5
31,C0E2130325     ,1,4,1,0E303,0,06,041,00000,'CLEAR CREEK',,'TOWNSHIP ROAD','6N 5E OF ANSLEY      #633',99.99,0,0,0000000000,0,41230492,099164944,30,3,02,02,09,1940,1,0,15,2003,0,4.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,4.5,22.6,23.2,0.2,0.2,4.5,5,99.99,N,0,N,0,0,5,5,6,5,N,1,15,1,9,3,6,N,0,6,6,,,,723,24,Y24,N  ,N  ,0723,,,0,0,0,,,,               ,0,N,3,,0,0,1975,1,1,0,0,0,0,1,Y,5,25,2033,,N,31,F,5,116
31,C0E2131035     ,1,4,1,07425,0,06,041,00000,'MIDDLE LOU RIVER',,'462ND RD','6N N70 VALLEY CL',99.99,0.962,0,0000000000,0,41284944,099124428,190,3,02,02,08,1953,2,0,115,1998,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,02,0,00,3,0,5.5,22.9,69.2,0.3,0.3,5.5,7.5,99.99,N,0,N,0,0,6,6,4,5,N,1,34,1,20,4,3,N,5,6,6,,,,723,24,Y24,N  ,N  ,0723,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,195,2033,,N,31,P,4,519
31,C0E2150125     ,1,4,1,0E501,0,06,041,00000,'WAGNER CREEK',,'TOWNSHIP ROAD','2NW OF COMSTOCK #49',99.99,0,0,0000000000,0,41341200,099172400,50,3,02,02,09,1998,2,0,10,2003,0,8.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,4,0,8.5,3.7,15.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,0,33,0,22,6,N,N,5,6,8,31,1,17.1,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,17,2033,,N,31,G,8,129.2
31,C0E5600105     ,1,4,1,000E1,0,06,111,00000,'TRI-COUNTY CANAL',,'WAHLGREN RD','2.5E 5.1S OF BRADY',99.99,0,0,0000000000,0,40563732,100191380,50,3,25,25,09,1935,2,0,25,2003,0,6.1,0,35,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,5,0,6.6,7.9,38.1,0,0,6.6,6.7,99.99,N,0,N,0,0,7,6,6,8,N,2,8,2,5,2,5,N,0,9,6,31,1,38.1,1024,24,N  ,Y60,Y24,,0923,1023,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,10,0,1,Y,5,42,2033,,N,31,F,6,255.27
31,C0E5600110     ,1,4,1,000E1,0,06,111,00000,'THIRTYMILE CANAL',,'WAHLGREN RD','2.5E 4.2S OF BRADY',99.99,0,0,0000000000,0,40573096,100191344,50,3,02,02,09,1935,2,0,25,2003,4,6.4,0,39,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,2,0,9.6,3.4,8.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,5,0,38,0,33,5,N,N,5,9,6,,,,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1987,N,N,N,N,0,0,1,Y,4,42,2033,,N,31,F,5,56.32
31,C0E5600305P    ,1,4,1,00EP3,0,06,111,00000,'GOTHENBURG CANAL',,'COUNTY HIGHWAY','2.5E 2.7S BRADY',99.99,0,0,0000000000,0,40583648,100174776,20,3,02,02,09,1935,2,0,10,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,3,0,4.9,9.4,29,0,0,4.9,5.4,99.99,N,0,N,0,0,6,7,6,7,N,2,8,2,5,3,3,N,0,9,3,34,1,29,323,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1964,8,7,0,0,0,0,1,Y,5,17,2033,,N,31,F,6,156.6
31,C0E5610305     ,1,4,1,01480,0,06,111,00000,'TRI-COUNTY CANAL MP 31.3',,'S BANNER RD','6.5S 4E OF BRADY',99.99,6.141,0,0000000000,0,40552640,100180360,50,3,25,25,07,2007,2,0,125,2011,5,6.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,6,04,0,00,3,0,8.5,13,38.4,0,0,8.5,9.3,99.99,N,0,N,0,0,8,8,6,8,N,1,68,1,41,6,6,N,5,9,8,34,1,35.4,721,48,N  ,Y60,N  ,,0923,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,125,2033,,N,31,F,6,357.12
31,C0E5610310     ,1,4,1,01480,0,06,111,00000,'THIRTY MILE CANAL',,'FAS 1480','5.2S 4E OF BRADY',99.99,5.922,0,0000000000,0,40563660,100180612,50,3,25,25,07,1927,2,0,125,2011,0,8.5,0,30,0,1,0,0,0,5,0,0,0,A,1,5,1,01,0,00,2,0,6.9,6.1,13.1,0,0,6.9,7.1,99.99,N,0,N,0,0,5,5,4,6,N,0,25,0,18,4,4,N,5,3,4,34,1,13.1,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1982,1,6,0,0,0,0,1,Y,2,125,2033,,N,31,P,4,93.01
31,C0E5610505     ,1,4,1,0E105,0,06,111,00000,'TRI-COUNTY CANAL MP 32.8',,'COUNTY HIGHWAY','4.5E 7.5S OF BRADY',99.99,0,0,0000000000,0,40543240,100165520,50,3,25,25,09,1935,2,0,30,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,4,0,6.1,8.2,33.5,0,0,6.1,6.2,99.99,N,0,N,0,0,8,4,5,8,N,2,6,2,5,2,5,N,0,9,6,31,1,33.5,1024,24,N  ,Y60,N  ,,0923,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,10,0,1,Y,5,51,2033,,N,31,P,4,207.7
31,C0E5610510     ,1,4,1,0E105,0,06,111,00000,'THIRTY MILE CANAL',,'COUNTY HIGHWAY','4.5E 6.6S OF BRADY',99.99,0,0,0000000000,0,40551488,100165484,50,3,02,02,09,2014,2,0,40,2003,0,8.5,0,45,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,8.5,6.1,7.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,9,9,0,42,0,33,9,N,N,5,9,9,34,1,12.5,1022,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,68,2033,,N,31,G,9,62.05
31,C0E5610703     ,1,4,1,00107,0,06,111,00000,'TRI-COUNTY CANAL  MP34.1',,'MCNICKLE RD','5.5E 8S BRADY',99.99,0,0,0000000000,0,40540468,100154752,20,3,02,02,09,1935,2,0,135,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,4,0,6.1,8.5,33.2,0,0,6.1,6.1,99.99,N,0,N,0,0,7,6,6,7,N,2,9,2,5,3,4,N,0,9,8,34,1,33.2,1024,24,N  ,Y60,N  ,,0923,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,10,0,1,Y,3,229,2033,,N,31,F,6,202.52
31,C0E5610705     ,1,4,1,01480,0,06,111,00000,'THIRTY MILE CANAL',,'FAS 1480','7.2S 6E OF BRADY',99.99,6.59,0,0000000000,0,40544572,100154752,50,3,25,25,07,1935,2,0,125,2011,0,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,6.1,3,6.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,9,9,0,33,0,22,6,N,N,5,9,9,,,,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1990,N,N,N,N,0,0,1,Y,8,125,2033,,N,31,G,9,53.55
31,C0E5620905     ,1,4,1,0E209,0,06,111,00000,'THIRTYMILE CANAL',,'PECKHAM RD','6.5E 8.4S OF BRADY',99.99,0,0,0000000000,0,40534524,100143696,20,3,25,25,09,1996,2,0,10,2003,5,7.3,0,20,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,7.3,3,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,9,8,0,33,0,22,6,N,N,5,9,9,,,,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,14,2033,,N,31,G,8,46.72
31,C0S1631605P    ,1,4,1,01755,0,08,031,00000,'GOOSE CREEK',,'FAS 1755','JCT US83/S16B 33.5S 17.4',99.99,3.524,0,0000000000,0,42095544,100112436,480,3,02,02,07,1979,2,0,55,2011,5,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,8,7.9,7.9,0.3,0.3,8,8.7,99.99,N,0,N,0,0,4,4,5,9,N,2,17,2,9,2,6,N,0,8,8,31,1,7.9,523,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,4,55,2033,,N,31,P,4,68.73
31,C0S3500803     ,1,4,1,000S8,0,05,069,00000,'ASH HOLLOW CREEK',,'COUNTY HIGHWAY 36','10.5S 3.5W OSHKOSH',99.99,0,0,0000000000,0,41150288,102244212,60,3,02,02,09,1985,2,0,30,2003,0,6.7,0,18,0,0,0,0,0,5,0,0,0,A,1,5,1,22,0,00,1,0,9,7,7.6,0,0,9,9.1,99.99,N,0,N,0,0,7,7,7,8,N,0,33,0,24,6,7,N,5,8,8,,,,1123,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,5,36,2033,,N,31,G,7,69.16
31,C0S4501005     ,1,4,1,07491,0,08,089,00000,'CACHE CREEK',,'COLL 7491','14.2W 9.5S EWING',99.99,0.204,0,0000000000,0,42070372,098373648,50,3,02,02,08,1991,2,0,25,1998,5,8.5,0,30,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,8.5,14,14.6,0.4,0.4,8.5,9.3,99.99,N,0,N,0,0,8,8,7,8,N,1,61,1,36,7,7,N,5,7,8,,,,821,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,42,2033,,N,31,G,7,135.78
31,C0S4511410     ,1,4,1,07502,0,08,089,00000,'STREAM',,'COLL 7502','1W US281 WHEELER CL',99.99,2.02,0,0000000000,0,42051932,098394032,110,3,02,02,08,1985,2,0,30,1998,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,10.7,11,0,0,7.3,7.3,99.99,N,0,N,0,0,8,8,7,7,N,1,58,1,34,7,6,N,5,6,8,,,,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,30,2033,,N,31,G,7,80.3
31,C0S4511420     ,1,4,1,07502,0,08,089,00000,'CLEARWATER CREEK',,'846TH RD','14E US281 WHEELER CL',99.99,4.384,0,0000000000,0,42051968,098223648,210,3,02,02,08,1983,2,0,30,1998,0,8.5,0,10,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,15.2,15.8,0.4,0.4,8.5,9.2,99.99,N,0,N,0,0,8,8,7,6,N,1,37,1,22,6,7,N,5,8,8,,,,823,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,51,2033,,N,31,G,7,145.36
31,C0S4520205     ,1,4,1,07508,0,08,089,00000,'DRY CREEK',,'COLL 7508','5S 15.2W OF EWING',99.99,0.121,0,0000000000,0,42103252,098381032,50,3,02,02,08,2001,2,0,70,1998,5,8.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,01,0,00,3,0,8.5,7.9,20.4,0.4,0.4,8.5,9.3,99.99,N,0,N,0,0,8,8,8,9,N,1,62,1,37,8,7,N,5,9,8,31,1,14.3,821,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,1,0,0,1,Y,8,119,2033,,N,31,G,8,189.72
31,C0S4520210     ,1,4,1,07508,0,08,089,00000,'CACHE CREEK',,'COLL 7508','5.5S 8.5W OF EWING',99.99,1.212,0,0000000000,0,42103324,098301692,480,3,02,02,08,1985,2,0,70,1998,4,8.5,0,0,0,1,0,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,8.5,14.9,15.5,0.4,0.4,8.5,9.2,99.99,N,0,N,0,0,5,8,8,6,N,1,46,1,27,6,7,N,5,7,8,,,,823,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,119,2033,,N,31,F,5,142.6
31,C0S4520215     ,1,4,1,07508,0,08,089,00000,'CACHE CREEK',,'COLL 7508','5.5S 8.2W OF EWING',99.99,1.249,0,0000000000,0,42103324,098300108,480,3,02,02,08,1985,2,0,70,1998,5,10.4,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,8.5,2.4,8.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,8,0,33,0,22,6,N,N,5,7,8,,,,823,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,119,2033,,N,31,G,8,85.28
31,C0S4520220     ,1,4,1,07508,0,08,089,00000,'CACHE CREEK',,'COLL 7508','5.5S 8.2W  OF EWING',99.99,1.286,0,0000000000,0,42103324,098294668,480,3,02,02,08,1985,2,0,70,1998,5,10.4,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,8.5,2.4,7.9,0.2,0.2,0,0,99.99,N,0,N,0,0,N,N,N,7,8,0,33,0,22,6,N,N,5,8,8,,,,823,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,119,2033,,N,31,G,8,82.16
31,C0S4520405     ,1,4,1,0S204,0,08,089,00000,'STREAM',,'COUNTY HIGHWAY','2.5S 3.5E CHAMBERS',99.99,0,0,0000000000,0,42094212,098400588,50,3,02,02,09,1986,2,0,35,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,9.4,9.8,0.1,0.1,7.3,7.3,99.99,N,0,N,0,0,7,7,7,7,N,1,66,1,39,7,6,N,5,6,6,,,,823,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,59,2033,,N,31,G,7,71.54
31,C0S4520805     ,1,4,1,0S208,0,08,089,00000,'CACHE CREEK',,'TOWNSHIP ROAD','8.5S 13W EWING',99.99,0,0,0000000000,0,42075556,098360576,20,3,02,02,09,1935,2,0,10,2003,0,4.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,2,0,6.2,8.2,16.5,0.1,0.1,6.1,6.2,99.99,N,0,N,0,0,7,7,8,5,N,2,14,2,9,3,5,N,0,7,6,34,1,14.3,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2007,8,7,0,0,0,0,1,Y,4,17,2033,,N,31,G,7,102.3
31,C0S7500210     ,1,4,1,000S2,0,08,149,00000,'CALAMUS RIVER',,'COUNTY HIGHWAY','5W US183 LOUP CL',99.99,0,0,0000000000,0,42051212,099370012,20,3,02,02,09,2002,2,0,10,2003,5,6.1,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,02,0,00,2,0,5.9,8.8,17.1,0,0,5.8,6.1,99.99,N,0,N,0,0,8,8,6,5,N,1,63,1,37,6,4,N,5,7,8,,,,723,24,N  ,Y60,N  ,,0923,,0,0,0,,,,               ,0,N,2,,0,0,0,2,8,0,0,0,0,1,Y,4,17,2033,,N,31,F,6,104.31
31,C0S8302820     ,1,4,1,00S28,0,05,165,00000,'PID CANAL',,'COUNTY HIGHWAY','8N 2E OF HENRY',99.99,0,0,0000000000,0,42065400,103594200,999,3,02,02,09,1935,1,0,10,1998,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,2,0,4.6,10.7,21.3,0,0,4.6,4.9,99.99,N,0,N,0,0,5,8,6,6,N,1,73,1,44,6,7,N,5,6,8,34,1,,1123,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,1998,8,7,0,0,0,0,1,Y,4,17,2033,,N,31,F,5,104.37
31,C0S8303000     ,1,4,1,00S30,0,05,165,00000,'WRPI           909-780-T',,'COUNTY HIGHWAY','1E 6N .8W HENRY',99.99,0,0,0000000000,0,42051212,104024812,50,3,27,27,09,1984,2,0,20,2003,0,10.4,0,6,0,0,0,0,1,5,N,0,0,A,1,2,4,02,0,00,3,0,7.9,18.6,51.2,0,0,8,8.6,99.99,R,7.3,R,7.6,0,9,9,9,N,N,1,48,1,29,7,6,9,5,N,7,,,,1123,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,1,0,1,0,0,1,Y,N,34,2033,,N,31,G,9,440.32
